artist_id,name,followers,link,country
282918,Bassjackers,369283,https://www.deezer.com/artist/282918,NL
789285,BlasterJaxx,524742,https://www.deezer.com/artist/789285,NL
471208,Dimitri Vegas,127767,https://www.deezer.com/artist/471208,BE
1607214,Dannic,137575,https://www.deezer.com/artist/1607214,NL
4606572,VINAI,256776,https://www.deezer.com/artist/4606572,IT
14044,BB Brunes,374815,https://www.deezer.com/artist/14044,FR
3251,Étienne Daho,280073,https://www.deezer.com/artist/3251,FR
1473166,Julian Jordan,110745,https://www.deezer.com/artist/1473166,NL
4463649,MAKJ,107112,https://www.deezer.com/artist/4463649,US
1967481,Will Sparks,125920,https://www.deezer.com/artist/1967481,AU
157,Bob Sinclar,1918320,https://www.deezer.com/artist/157,FR
175997,Sebastian Ingrosso,554239,https://www.deezer.com/artist/175997,SE
142381,Deadmau5,1119383,https://www.deezer.com/artist/142381,CA
397164,Duke Dumont,1077081,https://www.deezer.com/artist/397164,GB
15002,Above & Beyond,305748,https://www.deezer.com/artist/15002,GB
188932,Joachim Garraud,103630,https://www.deezer.com/artist/188932,FR
550346,Redfoo,622348,https://www.deezer.com/artist/550346,US
2961,James Taylor,136464,https://www.deezer.com/artist/2961,GB
4886703,3LAU,140571,https://www.deezer.com/artist/4886703,US
1707587,Krewella,338366,https://www.deezer.com/artist/1707587,US
104154,Scylla,134799,https://www.deezer.com/artist/104154,
1529,Jane Birkin,122302,https://www.deezer.com/artist/1529,FR
7345,William Sheller,152627,https://www.deezer.com/artist/7345,FR
1032901,Matisse & Sadko,119498,https://www.deezer.com/artist/1032901,RU
1846,Diplo,1300460,https://www.deezer.com/artist/1846,US
4106348,Bakermat,220723,https://www.deezer.com/artist/4106348,NL
5523632,Feder,164798,https://www.deezer.com/artist/5523632,
4445699,MOTi,199003,https://www.deezer.com/artist/4445699,KR
898,Cali,117469,https://www.deezer.com/artist/898,
6739,Stephan Eicher,127215,https://www.deezer.com/artist/6739,CH
174348,Rudimental,585626,https://www.deezer.com/artist/174348,GB
1429841,Alok,4530298,https://www.deezer.com/artist/1429841,HK
10807780,DYSTINCT,248804,https://www.deezer.com/artist/10807780,BE
4615,Akcent,238295,https://www.deezer.com/artist/4615,
17224,Thomas Dutronc,206835,https://www.deezer.com/artist/17224,FR
1554,Bernard Lavilliers,334064,https://www.deezer.com/artist/1554,FR
378294,Mike Posner,716787,https://www.deezer.com/artist/378294,US
1403694,Meduza,270574,https://www.deezer.com/artist/1403694,SE
70040,JoeyStarr,209955,https://www.deezer.com/artist/70040,FR
292263,Tommy Trash,405029,https://www.deezer.com/artist/292263,US
3094,Neil Diamond,384855,https://www.deezer.com/artist/3094,US
8697922,Ruth B.,132945,https://www.deezer.com/artist/8697922,CA
587,Scooter,256414,https://www.deezer.com/artist/587,US
1365282,Dyro,133708,https://www.deezer.com/artist/1365282,NL
12343,Ashley Tisdale,126050,https://www.deezer.com/artist/12343,US
3899911,Austin Mahone,1040449,https://www.deezer.com/artist/3899911,US
5791247,Bea Miller,155884,https://www.deezer.com/artist/5791247,US
1054948,Faouzia,117190,https://www.deezer.com/artist/1054948,CA
2270,Monica,316357,https://www.deezer.com/artist/2270,IT
2656,Keyshia Cole,532250,https://www.deezer.com/artist/2656,US
191,Ginuwine,272921,https://www.deezer.com/artist/191,US
188,Joe,165954,https://www.deezer.com/artist/188,
465,Mario,503996,https://www.deezer.com/artist/465,
266,Faith Evans,228538,https://www.deezer.com/artist/266,US
546,Mýa,110931,https://www.deezer.com/artist/546,US
4799777,Ella Eyre,138370,https://www.deezer.com/artist/4799777,GB
4333887,MØ,371253,https://www.deezer.com/artist/4333887,DK
11134,Trey Songz,3190853,https://www.deezer.com/artist/11134,US
255,Omarion,452045,https://www.deezer.com/artist/255,US
7319,Lloyd,138888,https://www.deezer.com/artist/7319,
3505,Jamie Foxx,440528,https://www.deezer.com/artist/3505,US
75530,THE-DREAM,227700,https://www.deezer.com/artist/75530,
323,T-Pain,1935619,https://www.deezer.com/artist/323,
5505912,Jack & Jack,150328,https://www.deezer.com/artist/5505912,US
2974,Sinéad O'Connor,133923,https://www.deezer.com/artist/2974,
12033224,Dermot Kennedy,173782,https://www.deezer.com/artist/12033224,IE
4044787,Tom Odell,779821,https://www.deezer.com/artist/4044787,GB
1144,The Doobie Brothers,135636,https://www.deezer.com/artist/1144,US
102,Chris Brown,9068388,https://www.deezer.com/artist/102,US
4549214,X Ambassadors,315316,https://www.deezer.com/artist/4549214,US
183201,Owl City,761752,https://www.deezer.com/artist/183201,US
470349,Walk Off the Earth,217308,https://www.deezer.com/artist/470349,CA
106,Keane,2135395,https://www.deezer.com/artist/106,GB
1642,Snow Patrol,1294141,https://www.deezer.com/artist/1642,GB
48,IAM,772885,https://www.deezer.com/artist/48,
49,Akhenaton,260993,https://www.deezer.com/artist/49,FR
4523,James Morrison,362026,https://www.deezer.com/artist/4523,GB
4011,Jason Mraz,2415999,https://www.deezer.com/artist/4011,US
996589,Christina Perri,882044,https://www.deezer.com/artist/996589,US
4526180,American Authors,412064,https://www.deezer.com/artist/4526180,US
685,Train,1021936,https://www.deezer.com/artist/685,
734,Magic System,822786,https://www.deezer.com/artist/734,CI
5021724,Jasmine Thompson,160318,https://www.deezer.com/artist/5021724,GB
4043368,A Great Big World,258196,https://www.deezer.com/artist/4043368,US
70217372,Zoe Wees,142457,https://www.deezer.com/artist/70217372,DE
6401240,Dean Lewis,419876,https://www.deezer.com/artist/6401240,AU
9328498,Jeremy Zucker,109920,https://www.deezer.com/artist/9328498,US
5595093,Mosimann,109211,https://www.deezer.com/artist/5595093,CH
1658572,Purple Disco Machine,164405,https://www.deezer.com/artist/1658572,DE
5330515,Faul & Wad,284511,https://www.deezer.com/artist/5330515,FR
5283366,The Avener,406543,https://www.deezer.com/artist/5283366,FR
11116250,Ella Mai,822878,https://www.deezer.com/artist/11116250,GB
10505453,Kiana Ledé,117974,https://www.deezer.com/artist/10505453,US
4017975,August Alsina,408953,https://www.deezer.com/artist/4017975,US
134123,Jazmine Sullivan,180585,https://www.deezer.com/artist/134123,US
1701774,Teyana Taylor,202656,https://www.deezer.com/artist/1701774,US
13895003,Queen Naija,117448,https://www.deezer.com/artist/13895003,US
5478691,Ari Lennox,113894,https://www.deezer.com/artist/5478691,US
485737,CoCo Jones,146973,https://www.deezer.com/artist/485737,US
9064930,Cardi B,2593012,https://www.deezer.com/artist/9064930,US
68294032,City Girls,213214,https://www.deezer.com/artist/68294032,TW
102426952,Ice Spice,223681,https://www.deezer.com/artist/102426952,US
9115,Trina,125301,https://www.deezer.com/artist/9115,US
1424821,Lana Del Rey,5791168,https://www.deezer.com/artist/1424821,US
9635624,Billie Eilish,9233466,https://www.deezer.com/artist/9635624,
72503,Lykke Li,677603,https://www.deezer.com/artist/72503,SE
4999707,Alan Walker,4050485,https://www.deezer.com/artist/4999707,
12549876,Normani,426006,https://www.deezer.com/artist/12549876,US
1624,LeAnn Rimes,130754,https://www.deezer.com/artist/1624,US
66100,Musiq Soulchild,111334,https://www.deezer.com/artist/66100,US
5101,Eric Benét,177804,https://www.deezer.com/artist/5101,US
10183,Aloe Blacc,248691,https://www.deezer.com/artist/10183,US
3595,Corinne Bailey Rae,117641,https://www.deezer.com/artist/3595,GB
9052,Amy Winehouse,3864440,https://www.deezer.com/artist/9052,GB
1035779,Gregory Porter,418876,https://www.deezer.com/artist/1035779,US
317422,Ben L'oncle Soul,273973,https://www.deezer.com/artist/317422,
810,Norah Jones,2390316,https://www.deezer.com/artist/810,US
218,Katie Melua,190343,https://www.deezer.com/artist/218,GB
1654,Jamie Cullum,248309,https://www.deezer.com/artist/1654,GB
59070642,Tones and I,549144,https://www.deezer.com/artist/59070642,AU
1194083,"Tyler, The Creator",1369317,https://www.deezer.com/artist/1194083,US
4400138,Chance the Rapper,166885,https://www.deezer.com/artist/4400138,US
4105259,Joey Bada$$,289781,https://www.deezer.com/artist/4105259,US
2648,Robyn,176736,https://www.deezer.com/artist/2648,SE
1652,Interpol,478028,https://www.deezer.com/artist/1652,
13570,Metronomy,503108,https://www.deezer.com/artist/13570,GB
408,Beck,411920,https://www.deezer.com/artist/408,
4032,Hot Chip,142517,https://www.deezer.com/artist/4032,GB
9551216,Latto,135535,https://www.deezer.com/artist/9551216,US
203706,Bombay Bicycle Club,151549,https://www.deezer.com/artist/203706,GB
95538,Passion Pit,174907,https://www.deezer.com/artist/95538,US
812093,The Naked And Famous,103803,https://www.deezer.com/artist/812093,NZ
12294,Juicy J,1031136,https://www.deezer.com/artist/12294,US
9551192,Desiigner,1081266,https://www.deezer.com/artist/9551192,US
9112,Rick Ross,1760183,https://www.deezer.com/artist/9112,US
72660,Logic,483836,https://www.deezer.com/artist/72660,
1057597,Schoolboy Q,543701,https://www.deezer.com/artist/1057597,US
10792606,Aminé,102814,https://www.deezer.com/artist/10792606,US
9093938,Jack Harlow,341848,https://www.deezer.com/artist/9093938,US
158706,Kid Cudi,1382678,https://www.deezer.com/artist/158706,US
2527,T.I.,2637573,https://www.deezer.com/artist/2527,US
154055,Ace Hood,366754,https://www.deezer.com/artist/154055,US
165930,Future,3981181,https://www.deezer.com/artist/165930,
4495513,Travis Scott,3130934,https://www.deezer.com/artist/4495513,US
6853403,21 Savage,1518101,https://www.deezer.com/artist/6853403,US
1590752,Young Thug,1549547,https://www.deezer.com/artist/1590752,
13631667,Don Toliver,503239,https://www.deezer.com/artist/13631667,US
4968870,Metro Boomin,752126,https://www.deezer.com/artist/4968870,US
4344192,Gunna,730282,https://www.deezer.com/artist/4344192,US
230,Kanye West,4538701,https://www.deezer.com/artist/230,US
339209,J. Cole,2740498,https://www.deezer.com/artist/339209,US
68334,Offset,848396,https://www.deezer.com/artist/68334,
48947681,Baby Keem,153745,https://www.deezer.com/artist/48947681,US
1113629,Mustard,140810,https://www.deezer.com/artist/1113629,US
3977201,Lil Durk,635012,https://www.deezer.com/artist/3977201,US
7200950,Fetty Wap,437198,https://www.deezer.com/artist/7200950,US
1578,The National,339443,https://www.deezer.com/artist/1578,US
887535,Belle and Sebastian,129060,https://www.deezer.com/artist/887535,GB
13760,Grizzly Bear,105762,https://www.deezer.com/artist/13760,US
14919,Birdman,280041,https://www.deezer.com/artist/14919,US
7889792,Moneybagg Yo,326218,https://www.deezer.com/artist/7889792,US
4312845,Rich Homie Quan,511363,https://www.deezer.com/artist/4312845,US
1338623,Jeezy,308934,https://www.deezer.com/artist/1338623,US
292217,Young Money,691890,https://www.deezer.com/artist/292217,US
393,The Game,1928472,https://www.deezer.com/artist/393,US
2659,Young Jeezy,488498,https://www.deezer.com/artist/2659,US
78,Ludacris,2209375,https://www.deezer.com/artist/78,US
4989034,Rich The Kid,393448,https://www.deezer.com/artist/4989034,US
58447102,Pop Smoke,1503431,https://www.deezer.com/artist/58447102,US
5147523,Mike Will Made-It,157414,https://www.deezer.com/artist/5147523,
11363014,DaBaby,1142010,https://www.deezer.com/artist/11363014,US
5059044,Quavo,767366,https://www.deezer.com/artist/5059044,US
498918,Quality Control,140754,https://www.deezer.com/artist/498918,
7260670,Kodak Black,669449,https://www.deezer.com/artist/7260670,US
1622596,Takeoff,326520,https://www.deezer.com/artist/1622596,
265914,Jay Rock,131487,https://www.deezer.com/artist/265914,
5392341,A$AP Mob,148333,https://www.deezer.com/artist/5392341,US
257128,Nipsey Hussle,209054,https://www.deezer.com/artist/257128,US
525046,Kendrick Lamar,6159193,https://www.deezer.com/artist/525046,US
4099751,Young Dolph,185972,https://www.deezer.com/artist/4099751,US
11279454,YoungBoy Never Broke Again,710617,https://www.deezer.com/artist/11279454,US
1999,Sufjan Stevens,268536,https://www.deezer.com/artist/1999,US
9539088,A Boogie Wit da Hoodie,443393,https://www.deezer.com/artist/9539088,US
1180218,NAV,195878,https://www.deezer.com/artist/1180218,CA
7543848,Post Malone,4194946,https://www.deezer.com/artist/7543848,US
1023,Elliott Smith,114740,https://www.deezer.com/artist/1023,US
664,Jeff Buckley,324917,https://www.deezer.com/artist/664,US
725,Don Omar,4032662,https://www.deezer.com/artist/725,PR
6729,Tego Calderón,830739,https://www.deezer.com/artist/6729,PR
16708,Alexis y Fido,596845,https://www.deezer.com/artist/16708,PR
183695,Alexis & Fido,477169,https://www.deezer.com/artist/183695,PR
193162,Tony Dize,628000,https://www.deezer.com/artist/193162,PR
1078812,Baby Rasta Y Gringo,551453,https://www.deezer.com/artist/1078812,
65838,Plan B,2266981,https://www.deezer.com/artist/65838,US
413051,Waka Flocka Flame,417019,https://www.deezer.com/artist/413051,US
13672,Le Rat Luciano,123668,https://www.deezer.com/artist/13672,FR
9472712,Jamby El Favo,183913,https://www.deezer.com/artist/9472712,PR
2003,Pulp,156246,https://www.deezer.com/artist/2003,GB
193331,The Smashing Pumpkins,1764678,https://www.deezer.com/artist/193331,US
707,Stereophonics,466851,https://www.deezer.com/artist/707,GB
1247,Kasabian,812420,https://www.deezer.com/artist/1247,GB
385,Kings of Leon,2391969,https://www.deezer.com/artist/385,US
13594287,Roddy Ricch,794388,https://www.deezer.com/artist/13594287,US
897,The Killers,2234502,https://www.deezer.com/artist/897,
1211141,Douzi,244667,https://www.deezer.com/artist/1211141,MA
5526627,Lalo Ebratt,255357,https://www.deezer.com/artist/5526627,CO
11815065,Ryan Castro,308125,https://www.deezer.com/artist/11815065,CO
1239,TV on the Radio,113156,https://www.deezer.com/artist/1239,US
2047451,Kendo Kaponi,150541,https://www.deezer.com/artist/2047451,PR
5692835,Luigi 21 Plus,139432,https://www.deezer.com/artist/5692835,PR
17046,Zion,561745,https://www.deezer.com/artist/17046,
9945222,Jorja Smith,842762,https://www.deezer.com/artist/9945222,GB
11359554,Bad Gyal,105926,https://www.deezer.com/artist/11359554,ES
12487862,Bizarrap,1123225,https://www.deezer.com/artist/12487862,AR
566,Foo Fighters,4583299,https://www.deezer.com/artist/566,US
52,Green Day,5228267,https://www.deezer.com/artist/52,US
6421,Biffy Clyro,222131,https://www.deezer.com/artist/6421,GB
597,Jet,121869,https://www.deezer.com/artist/597,IT
705,Muse,5035760,https://www.deezer.com/artist/705,
428,CAKE,103082,https://www.deezer.com/artist/428,
621,The Hives,246729,https://www.deezer.com/artist/621,SE
5639048,Dj Luian,436904,https://www.deezer.com/artist/5639048,PR
751453,Dalmata,367321,https://www.deezer.com/artist/751453,
12369444,Laufey,243331,https://www.deezer.com/artist/12369444,IS
14226477,girl in red,813006,https://www.deezer.com/artist/14226477,NO
9019,Ivy Queen,128130,https://www.deezer.com/artist/9019,PR
12741929,Ali Gatie,198609,https://www.deezer.com/artist/12741929,CA
60859742,Duncan Laurence,109340,https://www.deezer.com/artist/60859742,NL
5100,Jagged Edge,199689,https://www.deezer.com/artist/5100,GB
1861,Blackstreet,205704,https://www.deezer.com/artist/1861,US
106632,Blessd,263872,https://www.deezer.com/artist/106632,CO
11471022,RICH MUSIC LTD,172947,https://www.deezer.com/artist/11471022,
2664,Olivia Ruiz,208467,https://www.deezer.com/artist/2664,FR
666244,Dillon Francis,626346,https://www.deezer.com/artist/666244,US
68358002,Beele,436675,https://www.deezer.com/artist/68358002,
4944278,Casseurs Flowters,583431,https://www.deezer.com/artist/4944278,FR
1501,Arthur H,120538,https://www.deezer.com/artist/1501,FR
162248,Charlie Winston,123804,https://www.deezer.com/artist/162248,GB
1388,Émilie Simon,147360,https://www.deezer.com/artist/1388,FR
7343,Carlos Vives,2443994,https://www.deezer.com/artist/7343,CO
171939867,Marine,146588,https://www.deezer.com/artist/171939867,
81127,Manuel Carrasco,149047,https://www.deezer.com/artist/81127,ES
214906,PATY CANTÚ,449807,https://www.deezer.com/artist/214906,MX
280636,Noel Schajris,322140,https://www.deezer.com/artist/280636,MX
1434,La Oreja de Van Gogh,815888,https://www.deezer.com/artist/1434,ES
66031652,Kim Loaiza,113312,https://www.deezer.com/artist/66031652,
472353,Bomba Estéreo,324969,https://www.deezer.com/artist/472353,CO
5330516,Gusi,110004,https://www.deezer.com/artist/5330516,CO
4084280,Alkilados,783903,https://www.deezer.com/artist/4084280,CO
281496,Philippe Katerine,144739,https://www.deezer.com/artist/281496,FR
241708,Mijares,160241,https://www.deezer.com/artist/241708,MX
298007,Maria Jose,420627,https://www.deezer.com/artist/298007,MX
6124,Kalimba,147412,https://www.deezer.com/artist/6124,
6630050,Mitski,518096,https://www.deezer.com/artist/6630050,US
183852,Kany Garcia,372071,https://www.deezer.com/artist/183852,
274393,Yuridia,587852,https://www.deezer.com/artist/274393,MX
8794,Alejandro Fernández,1440999,https://www.deezer.com/artist/8794,
2372,Dru Hill,137114,https://www.deezer.com/artist/2372,US
11837,Bobby Brown,107849,https://www.deezer.com/artist/11837,US
5806,Thom Yorke,163619,https://www.deezer.com/artist/5806,GB
630,Björk,864691,https://www.deezer.com/artist/630,IS
4098,Bacilos,140074,https://www.deezer.com/artist/4098,US
4115,Maná,1776956,https://www.deezer.com/artist/4115,MX
1059594,Andrés Cepeda,1043829,https://www.deezer.com/artist/1059594,CO
4477,Julieta Venegas,584446,https://www.deezer.com/artist/4477,MX
5677,Aleks Syntek,206194,https://www.deezer.com/artist/5677,MX
1058631,Phoebe Bridgers,204995,https://www.deezer.com/artist/1058631,US
543155,Dulce María,359534,https://www.deezer.com/artist/543155,MX
291843,Anahí,534163,https://www.deezer.com/artist/291843,MX
5531419,Dvicio,198214,https://www.deezer.com/artist/5531419,ES
330,Backstreet Boys,1143433,https://www.deezer.com/artist/330,US
785,Spice Girls,407768,https://www.deezer.com/artist/785,GB
8642,Boyzone,129312,https://www.deezer.com/artist/8642,
482758,DJ Snake,5792401,https://www.deezer.com/artist/482758,
274673,Eva Simons,106343,https://www.deezer.com/artist/274673,NL
2697,Melendi,612079,https://www.deezer.com/artist/2697,ES
10110184,Beret,408978,https://www.deezer.com/artist/10110184,
12890,Malú,177889,https://www.deezer.com/artist/12890,ES
5847730,Marina Kaye,252787,https://www.deezer.com/artist/5847730,FR
490419,Julian Perretta,145262,https://www.deezer.com/artist/490419,GB
5466281,Nico & Vinz,316586,https://www.deezer.com/artist/5466281,NO
1396006,OMI,267313,https://www.deezer.com/artist/1396006,
461,Shaggy,873175,https://www.deezer.com/artist/461,
512,Beenie Man,400657,https://www.deezer.com/artist/512,JM
8737,Mr. Vegas,215827,https://www.deezer.com/artist/8737,JM
156221,Serani,217288,https://www.deezer.com/artist/156221,JM
2545,Elephant Man,243921,https://www.deezer.com/artist/2545,
716,Kevin Lyttle,119426,https://www.deezer.com/artist/716,VC
383528,Charly Black,547478,https://www.deezer.com/artist/383528,JM
12991885,mxmtoon,152269,https://www.deezer.com/artist/12991885,US
5254662,Ashnikko,356481,https://www.deezer.com/artist/5254662,US
380362,Mother Mother,304362,https://www.deezer.com/artist/380362,CA
13442,Sean Kingston,923848,https://www.deezer.com/artist/13442,JM
38,Akon,4782956,https://www.deezer.com/artist/38,SN
369408,Tinie Tempah,861544,https://www.deezer.com/artist/369408,GB
718,Anastacia,122577,https://www.deezer.com/artist/718,
4607,Lily Allen,1198328,https://www.deezer.com/artist/4607,GB
808106,Azealia Banks,183262,https://www.deezer.com/artist/808106,US
13299379,Nicki Nicole,608751,https://www.deezer.com/artist/13299379,AR
49364062,Tiago PZK,272803,https://www.deezer.com/artist/49364062,AR
13028375,KHEA,589312,https://www.deezer.com/artist/13028375,AR
12268072,Cazzu,601121,https://www.deezer.com/artist/12268072,AR
311503,Dj Assad,125045,https://www.deezer.com/artist/311503,FR
12637039,Paulo Londra,1853458,https://www.deezer.com/artist/12637039,AR
290,Madonna,4897746,https://www.deezer.com/artist/290,US
961,Sophie Ellis-Bextor,101156,https://www.deezer.com/artist/961,
100731,Yuri,362376,https://www.deezer.com/artist/100731,
1157,Roxy Music,156627,https://www.deezer.com/artist/1157,GB
1729,The Stranglers,210968,https://www.deezer.com/artist/1729,GB
1743,The B-52's,100364,https://www.deezer.com/artist/1743,US
1825,Madness,261557,https://www.deezer.com/artist/1825,
3583591,The 1975,606115,https://www.deezer.com/artist/3583591,GB
183716,Florence + The Machine,1690944,https://www.deezer.com/artist/183716,GB
74,Fabolous,429823,https://www.deezer.com/artist/74,US
268,Bow Wow,213919,https://www.deezer.com/artist/268,
138,Ja Rule,658738,https://www.deezer.com/artist/138,US
3813,Fat Joe,463068,https://www.deezer.com/artist/3813,US
298,Twista,133876,https://www.deezer.com/artist/298,US
2382,LL Cool J,423691,https://www.deezer.com/artist/2382,US
352219,Soulja Boy,590752,https://www.deezer.com/artist/352219,US
1465,Mónica Naranjo,127124,https://www.deezer.com/artist/1465,ES
11,The Rolling Stones,7087284,https://www.deezer.com/artist/11,GB
1,The Beatles,8111221,https://www.deezer.com/artist/1,GB
868,Iggy Pop,668665,https://www.deezer.com/artist/868,US
3307,Patti Smith,244526,https://www.deezer.com/artist/3307,US
1009,Lou Reed,509533,https://www.deezer.com/artist/1009,US
847,The Doors,3796027,https://www.deezer.com/artist/847,US
1206,T. Rex,144302,https://www.deezer.com/artist/1206,GB
817,The Who,2169579,https://www.deezer.com/artist/817,GB
1379,Neil Young,826944,https://www.deezer.com/artist/1379,
91,Missy Elliott,842944,https://www.deezer.com/artist/91,US
837,Eve,153814,https://www.deezer.com/artist/837,
745,Will Smith,226464,https://www.deezer.com/artist/745,US
2514,Kelis,101609,https://www.deezer.com/artist/2514,US
75659582,Olivia Dean,150877,https://www.deezer.com/artist/75659582,GB
16599,Pandora,102096,https://www.deezer.com/artist/16599,
14562407,Osirus Jack,109413,https://www.deezer.com/artist/14562407,FR
13357141,ZeGuerre,113841,https://www.deezer.com/artist/13357141,FR
1229678,Kader Japonais,191707,https://www.deezer.com/artist/1229678,FR
177,Alanis Morissette,944486,https://www.deezer.com/artist/177,CA
1319,Pearl Jam,3537450,https://www.deezer.com/artist/1319,US
1025,Skunk Anansie,140369,https://www.deezer.com/artist/1025,GB
7231,Mick Jagger,220413,https://www.deezer.com/artist/7231,GB
1005,Aerosmith,5325294,https://www.deezer.com/artist/1005,US
637,Bon Jovi,5266543,https://www.deezer.com/artist/637,US
1439,Sheryl Crow,217383,https://www.deezer.com/artist/1439,US
553,Santana,1325553,https://www.deezer.com/artist/553,US
744,Nina Simone,2554924,https://www.deezer.com/artist/744,US
6009,Dinah Washington,248339,https://www.deezer.com/artist/6009,US
2337,Louis Armstrong,2061739,https://www.deezer.com/artist/2337,US
3280,Ella Fitzgerald,1253645,https://www.deezer.com/artist/3280,US
617,Frank Sinatra,2481332,https://www.deezer.com/artist/617,US
221,Nat King Cole,1001506,https://www.deezer.com/artist/221,US
1134,Peggy Lee,240867,https://www.deezer.com/artist/1134,
3241,Nancy Wilson,105990,https://www.deezer.com/artist/3241,US
1121,Louis Prima,211831,https://www.deezer.com/artist/1121,US
4088,Tony Bennett,415851,https://www.deezer.com/artist/4088,US
1126,Dean Martin,370437,https://www.deezer.com/artist/1126,US
1798,Shurik'n,149806,https://www.deezer.com/artist/1798,
752,Suprême NTM,783736,https://www.deezer.com/artist/752,FR
14916267,Kids United Nouvelle Génération,148279,https://www.deezer.com/artist/14916267,FR
545,Depeche Mode,3268757,https://www.deezer.com/artist/545,GB
2711,Yes,312086,https://www.deezer.com/artist/2711,GB
4742,Nazareth,221089,https://www.deezer.com/artist/4742,
666,Gary Moore,326303,https://www.deezer.com/artist/666,GB
849,Jimi Hendrix,4260910,https://www.deezer.com/artist/849,US
10543,Rory Gallagher,122998,https://www.deezer.com/artist/10543,IE
4781,Joe Bonamassa,559474,https://www.deezer.com/artist/4781,US
1384,Mark Knopfler,557531,https://www.deezer.com/artist/1384,GB
3084,Jeff Beck,219565,https://www.deezer.com/artist/3084,
184546,Stevie Ray Vaughan & Double Trouble,271475,https://www.deezer.com/artist/184546,US
1436,J.J. Cale,269003,https://www.deezer.com/artist/1436,US
808,Bob Dylan,2116836,https://www.deezer.com/artist/808,US
188678,Keith Richards,116560,https://www.deezer.com/artist/188678,
1129,George Harrison,667772,https://www.deezer.com/artist/1129,GB
1668,Soft Cell,362779,https://www.deezer.com/artist/1668,GB
694,Status Quo,159647,https://www.deezer.com/artist/694,GB
2110,Tom Petty and the Heartbreakers,232588,https://www.deezer.com/artist/2110,US
2798,Van Morrison,204093,https://www.deezer.com/artist/2798,GB
1200692,Willy William,309886,https://www.deezer.com/artist/1200692,FR
2016,New Order,945800,https://www.deezer.com/artist/2016,GB
7983,Oxmo Puccino,339099,https://www.deezer.com/artist/7983,FR
209,Stevie Nicks,244862,https://www.deezer.com/artist/209,US
5114,David Gilmour,493919,https://www.deezer.com/artist/5114,GB
1385,Kansas,375756,https://www.deezer.com/artist/1385,
143,Dido,715092,https://www.deezer.com/artist/143,JP
3351,Steve Miller Band,100083,https://www.deezer.com/artist/3351,
14103363,100 Blaze,168188,https://www.deezer.com/artist/14103363,FR
3590,Barbara,326788,https://www.deezer.com/artist/3590,
1423,Claude Nougaro,229507,https://www.deezer.com/artist/1423,FR
1007,Serge Gainsbourg,869882,https://www.deezer.com/artist/1007,FR
1626,Léo Ferré,223929,https://www.deezer.com/artist/1626,FR
10597,Roger Waters,500154,https://www.deezer.com/artist/10597,GB
6266,Georges Moustaki,180501,https://www.deezer.com/artist/6266,FR
381,The Cure,2522888,https://www.deezer.com/artist/381,GB
9153,Take That,405649,https://www.deezer.com/artist/9153,GB
1478,Michael Bublé,1589387,https://www.deezer.com/artist/1478,CA
3281,Diana Krall,834331,https://www.deezer.com/artist/3281,CA
1449,Julie London,133878,https://www.deezer.com/artist/1449,US
2393,Sarah Vaughan,370111,https://www.deezer.com/artist/2393,US
2707,Simon & Garfunkel,1164246,https://www.deezer.com/artist/2707,US
2179,The Beach Boys,721138,https://www.deezer.com/artist/2179,US
317,Meat Loaf,154332,https://www.deezer.com/artist/317,US
6550,Gabry Ponte,210957,https://www.deezer.com/artist/6550,IT
1892,Roy Orbison,421256,https://www.deezer.com/artist/1892,US
2833,Chuck Berry,730661,https://www.deezer.com/artist/2833,US
2705,Jerry Lee Lewis,324709,https://www.deezer.com/artist/2705,US
903,Tom Jones,190681,https://www.deezer.com/artist/903,US
1437,Buddy Holly,106435,https://www.deezer.com/artist/1437,US
4237,Little Richard,310561,https://www.deezer.com/artist/4237,US
6859,The Platters,149094,https://www.deezer.com/artist/6859,US
1032,Nancy Sinatra,133449,https://www.deezer.com/artist/1032,US
97123,Gareth Emery,167543,https://www.deezer.com/artist/97123,GB
358748,Dash Berlin,444078,https://www.deezer.com/artist/358748,NL
6234,Markus Schulz,144342,https://www.deezer.com/artist/6234,DE
470799,Emma Hewitt,105110,https://www.deezer.com/artist/470799,US
305579,Duck Sauce,332269,https://www.deezer.com/artist/305579,US
4352,Ferry Corsten,133918,https://www.deezer.com/artist/4352,NL
4730,Paul van Dyk,453934,https://www.deezer.com/artist/4730,DE
283018,Aly & Fila,111596,https://www.deezer.com/artist/283018,EG
147,ATB,319105,https://www.deezer.com/artist/147,DE
6699381,Jack Ü,406134,https://www.deezer.com/artist/6699381,US
6464,John Denver,206611,https://www.deezer.com/artist/6464,US
1445,Paul Simon,245071,https://www.deezer.com/artist/1445,US
346662,Rebel,152459,https://www.deezer.com/artist/346662,
209267,GTA,102387,https://www.deezer.com/artist/209267,
282361,Wolfgang Gartner,112921,https://www.deezer.com/artist/282361,US
1018038,Nora En Pure,194403,https://www.deezer.com/artist/1018038,CH
1608,Jacques Higelin,171548,https://www.deezer.com/artist/1608,FR
1017,Alain Bashung,440048,https://www.deezer.com/artist/1017,FR
5653273,Sound Of Legend,193969,https://www.deezer.com/artist/5653273,FR
278529,Sigma,727862,https://www.deezer.com/artist/278529,
490454,DJ FRESH,193116,https://www.deezer.com/artist/490454,US
372781,Netsky,131646,https://www.deezer.com/artist/372781,BE
11214,Sub Focus,148717,https://www.deezer.com/artist/11214,GB
